"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label"
"g_00048",30.6637283041408,-6.05350336440599,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00049",16.460392565623,-12.3080376341149,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00051",35.8051703435361,-25.4811522332948,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00054",14.6926268134552,-17.4978445308994,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00056",43.1720910849565,11.8883759213684,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00060",12.2921889426467,-41.7107671606945,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00063",42.3612828976986,18.473675437029,"Cluster 1","Cluster 3","Cluster 5","Cluster 2","Cluster 1"
"g_00066",-37.0399393667801,-16.2823320849822,"Cluster 2","Cluster 4","Cluster 1","Cluster 1","Cluster 2"
"g_00068",8.77499806431746,-40.020790555639,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00071",35.1639758701851,21.3013552577506,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00074",-50.1371921122552,-7.2464153450662,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 4"
"g_00075",-16.2659085574087,11.0028980607331,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_00077",18.2300492646052,-40.2363567743042,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00078",-17.8931652794408,20.0768470542923,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_00081",45.1752851164129,-13.9477155266942,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00082",42.5937602481377,-2.97875344963283,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00083",20.344540669476,-20.92106502275,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00089",5.3706464054607,-12.8343599716734,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00091",-49.9316815155928,0.523432540345454,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 2"
"g_00092",-31.9094662371176,-13.9123004648405,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00093",-4.13087994133219,-19.6141130424142,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_00094",16.6821860914005,-4.08717100632837,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_00095",45.7416801049271,0.999578270891822,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00096",37.8606305077573,8.28489359831527,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00097",-31.7575286322803,-35.5132356923776,"Cluster 5","Cluster 6","Cluster 7","Cluster 1","Cluster 3"
"g_00098",18.5605233558994,-27.447200397183,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00099",18.3610483083689,-17.3658109601622,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00105",0.875285581145987,2.16892742917979,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_00106",-25.3514963644578,-20.4515614049486,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00110",34.9431844758434,-12.4933765428907,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00111",2.97522152971831,-0.436973469238936,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_00112",34.4585410475501,12.4151737783721,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00113",26.2637245625819,-5.42822696809193,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00115",36.4345895058698,-6.34540289098797,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00116",36.8977230091255,-6.49262229786736,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00117",33.1141240099494,-41.5491628110889,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00118",-0.794643871709817,-2.71886590388155,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_00120",13.91680971909,-50.1533786011098,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00121",26.8527640684156,-25.4027224522174,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00122",28.1934492778122,19.6017316812585,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00123",37.0068392089294,13.8692523519099,"Cluster 4","Cluster 5","Cluster 5","Cluster 6","Cluster 1"
"g_00124",-24.020967874612,-16.8390191437813,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00126",15.1434545014469,-42.2883959377173,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00128",14.2722626561453,-48.2926328017999,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00130",-10.5473861774458,-43.5986228260182,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00133",32.6475594053316,-25.7825092748382,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00134",47.9801160809983,-20.3466165100474,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00135",-39.7244391209789,6.35659309516295,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_00136",-38.5274990298611,-16.5629186996581,"Cluster 2","Cluster 4","Cluster 1","Cluster 1","Cluster 2"
"g_00137",-41.2338234827905,-22.985802466667,"Cluster 2","Cluster 4","Cluster 1","Cluster 1","Cluster 3"
"g_00141",4.86733514674286,-45.6373457298158,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00145",26.6681459245831,-30.2889596579177,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00146",12.0385361415875,-46.5676613362454,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00147",-17.217658601665,10.7558501155867,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_00148",44.0460189530549,-30.019531393018,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00151",27.6245301996216,-21.4131554247944,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00152",36.6774501358338,2.71764718703758,"Cluster 4","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00154",31.1186879428773,-33.7643864808072,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00155",15.664278301822,-37.6087324524064,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00156",16.6996752664759,-25.1729555204703,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00159",-23.9134796044129,39.8162208505142,"Cluster 6","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_00160",32.587976662371,-0.996064192445991,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00161",35.0950628391633,-29.6776017181663,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00162",27.8847419157739,27.5793628533958,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 5"
"g_00166",13.3981501425412,-27.3364847606276,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00167",-9.70501113049546,-24.3876589126354,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_00169",-5.95551407527965,-3.71891924672477,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_00171",37.142975936529,-36.7664898290657,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00172",21.7984369516029,-30.8718827876103,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00175",28.8463859341163,23.5415304919438,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00176",23.9234450041038,-10.5201018742722,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00179",38.3066624717837,21.379435669757,"Cluster 4","Cluster 5","Cluster 6","Cluster 6","Cluster 1"
"g_00183",-43.6261123208755,-18.657653006045,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 2"
"g_00184",25.6694849190346,-3.7814242087102,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_00185",-10.8612552692889,19.1882253232251,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_00193",40.5371460506953,6.14864722426377,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00194",37.9364193398122,-23.2886635821229,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00196",-22.3327974990975,-28.6901806899175,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00197",17.8421804088545,-23.3600365663087,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00198",19.9490112099989,-27.0202408003265,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00200",33.1312249027721,-4.94446294173224,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00201",23.0104053033099,-9.54325553502628,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00202",21.0536814669111,-12.6837711377586,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00204",-36.4957014188505,-28.2877617751967,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 3"
"g_00206",18.6897038686141,-45.0331540597995,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00210",41.7072539729353,7.90872701492699,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00216",-24.8395678634622,43.1746206059333,"Cluster 6","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_00219",21.1614562055742,-19.1908246273779,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00220",10.9612899786621,-40.4112378401513,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00223",22.9640367434155,5.41917209037819,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00226",9.12924651183644,-26.2038544400038,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00230",23.8577488784575,2.06401398336011,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00231",35.4184245609891,-32.644878660372,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00232",-30.6676409332787,-26.2369847030922,"Cluster 5","Cluster 6","Cluster 1","Cluster 1","Cluster 3"
"g_00233",36.0105855515811,-37.159346501987,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00236",-40.1778017823044,25.4017961660033,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_00238",2.01439346418301,-35.8124449334926,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00241",16.7260508231504,31.4260286923185,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_00242",29.1149129797035,-3.93483580385525,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00243",-3.33850546415538,-1.07949021329195,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_00250",-7.84785511780928,-16.7179020745472,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_00251",50.5468336247325,-17.0142705105004,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00252",35.6725903955286,-13.164173334329,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00253",29.1007052517538,-5.63164469741895,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00254",22.0556819208414,-20.3552835318087,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00255",-2.87956047555129,19.6057225281572,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_00256",31.8413128166615,-24.2391219511135,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00258",4.03451376128557,-8.46177461865572,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00259",1.49731874469152,9.11593921563295,"Cluster 3","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00260",35.3892423175323,14.3255897901805,"Cluster 4","Cluster 5","Cluster 5","Cluster 2","Cluster 1"
"g_00265",-36.2680732637809,-5.48214446591235,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00267",-33.7921641223846,-35.9980677966737,"Cluster 5","Cluster 6","Cluster 7","Cluster 1","Cluster 3"
"g_00269",-46.6631343336666,-22.3162763366256,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 2"
"g_00276",20.1886289202418,-34.2987023842724,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00278",14.2434644481165,-33.1408697941863,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00287",32.3858975822361,-14.4260206974384,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00288",35.6246354779702,-41.6055095213657,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00290",0.395193129699264,-10.8411470878929,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00293",-35.2880394498704,0.707208282477193,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 2"
"g_00296",39.721005106763,7.79235114483937,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00303",-30.8880825124419,33.3845882876682,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_00304",42.3079060317003,-15.9785696851946,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00305",39.7936755048212,-1.48760643731654,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00308",27.331309846485,-20.0774211058901,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00309",21.6801400585269,-9.01838367064006,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00316",41.5774824119229,-5.14601657162511,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00317",24.196112081963,-16.4929132544934,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00320",27.186402206184,-40.2187769488316,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00322",-35.546360991918,-15.5157186251366,"Cluster 2","Cluster 6","Cluster 1","Cluster 1","Cluster 3"
"g_00325",38.8050890876871,-15.5603949953767,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00327",17.8445620767993,11.4348031122999,"Cluster 4","Cluster 5","Cluster 4","Cluster 2","Cluster 1"
"g_00335",-21.1172873441466,-22.0616695453196,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00338",-51.6136472979595,-16.2122901776539,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 3"
"g_00339",4.07745155463125,-16.0830533522185,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00340",25.4213911613452,-8.36460711866885,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00342",-27.5469785792249,-11.7303191460175,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00343",-45.4759270656453,-22.445767650154,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 2"
"g_00350",-21.1370273752887,-22.8155945822695,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00351",40.2366825168504,-5.48901446728463,"Cluster 4","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00352",28.0671769987069,-22.2464372387588,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00353",23.3152495992309,-41.8152675963388,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00354",-12.7561082899815,1.55693344416275,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_00357",33.5579223531276,29.9547371145923,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00358",34.3456019424355,-19.9431988078291,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00360",2.89974485668947,-1.13367644656857,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_00361",23.8217976357585,-30.6277353013136,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00362",-33.6987577408761,-18.0539599099517,"Cluster 5","Cluster 6","Cluster 1","Cluster 1","Cluster 3"
"g_00366",11.7845293266715,-45.3552808182242,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00370",36.3183649580471,-25.3779069824893,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00371",-31.5288991437661,-1.56485865071696,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00372",35.9993796373295,13.8767652515073,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00375",9.05495856390807,-1.74643965026854,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_00376",16.6315018004267,-12.0074624177261,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_00378",25.5059929412002,-26.2012345231495,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00382",29.4718341745992,-17.0382655521298,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00383",35.8871474528637,-37.4581584282204,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00385",28.2791561475103,-28.4110516829872,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00386",20.9715654059532,-0.47071698274459,"Cluster 4","Cluster 5","Cluster 4","Cluster 6","Cluster 1"
"g_00387",12.3185513742396,-35.9339008882132,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00388",8.32091011769962,-2.18406582229467,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00389",-7.83498927556535,28.0492211835508,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_00390",30.6653971660985,-34.0679677841352,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00391",36.77589565636,-21.5649388145361,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00392",22.4532923599644,-31.9550082495471,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00394",3.06569163238134,-35.831839634021,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00400",47.8372124840334,-16.4414552265735,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00406",39.0043029597253,-35.2957314356781,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00407",-28.8765437027585,30.7252125635867,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_00409",-17.8873329091946,17.7896906232056,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_00412",-10.9177992063171,16.0343384794132,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_00414",-6.7683321581555,6.64304976663204,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_00415",29.0137160932867,-32.1453721548373,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00416",19.0289064737219,-27.579297322066,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00417",18.3689520066732,-38.7381162453284,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00421",-29.5891631493638,-25.9182596797631,"Cluster 5","Cluster 6","Cluster 1","Cluster 1","Cluster 3"
"g_00425",34.4673820079483,14.1589287668515,"Cluster 4","Cluster 5","Cluster 5","Cluster 2","Cluster 1"
"g_00426",16.8384804896642,-41.7280005910491,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00427",27.2272466670359,-30.1685316488463,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00430",5.28433305123964,-25.9922470547831,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00434",22.2061392163601,31.354472231754,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00435",30.5576139568406,1.1882173022823,"Cluster 4","Cluster 5","Cluster 5","Cluster 6","Cluster 1"
"g_00436",-2.61251747143916,-45.7462147843194,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00437",15.428892136851,-43.8833186632344,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00438",-51.7490402560394,-9.41452102644744,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 2"
"g_00439",28.8764544457978,-22.933753252457,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00441",17.7303354032289,-43.0098720359446,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00442",-50.6165551991844,-5.64010938790133,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 2"
"g_00443",-35.166295697625,41.2050388240606,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 1"
"g_00446",10.7812582819151,-37.6474467209537,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00450",-21.4406344790603,-4.4608441467288,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00454",-18.2986638062543,12.4525024639752,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_00456",40.3547252032164,-5.05206028563973,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00457",34.7793971597066,-11.0629094566334,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00460",13.0158200712325,-43.7131545949915,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00462",-2.39148937772918,-45.7975697579288,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00467",-26.5826363088682,40.3339985402737,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_00469",-6.67060875845917,-6.49153113505453,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00470",22.1284997402575,-25.717976979551,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00471",-10.9883905805538,-6.06629306908437,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_00472",17.2536035028466,-33.1352124009096,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00477",32.794392017427,-12.0981747617866,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00479",-34.200291511332,-6.92339097989622,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 2"
"g_00481",51.7800580488622,-9.66174011573406,"Cluster 3","Cluster 7","Cluster 6","Cluster 6","Cluster 1"
"g_00483",45.1938338488349,2.1586064199513,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00484",23.6504300689641,17.9597606815349,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00485",-17.215441739492,-20.8460841965959,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00486",19.1375673359014,-35.3580265108943,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00487",3.32855821029892,34.4250275065978,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_00490",42.8436077470126,13.5641993672384,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00491",-2.67234680594909,-6.3966436712334,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_00494",13.9923230281331,-50.0893593791462,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00495",-50.3887953470553,-9.38645055034065,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 2"
"g_00498",-4.55454244337675,-7.39583113731973,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00503",-22.8585854098079,-24.3368073749154,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_00504",21.7083568255208,-18.3280471312454,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00505",32.4218801375271,-38.6257887417429,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00510",25.0326239744203,39.1556453901177,"Cluster 6","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_00511",28.5496242067126,22.2681780554048,"Cluster 4","Cluster 5","Cluster 6","Cluster 6","Cluster 1"
"g_00512",32.1816319673773,-4.66138494510141,"Cluster 4","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00513",-7.34425548937391,-43.6679786303571,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_00516",4.19756970278234,-7.12549408171311,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_00517",44.7382885343222,9.06388542955924,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_00518",36.4078048226971,-24.0149027166615,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00519",26.9522699211535,-23.3674412395587,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00520",22.6277110833134,-2.7503670966678,"Cluster 4","Cluster 5","Cluster 4","Cluster 6","Cluster 1"
"g_00523",34.0346397668733,-27.8639424714771,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00524",-25.8204656972423,15.5272185191627,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_00527",7.9630935999607,-39.6557150095313,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_00533",13.1169552643485,27.2785187669139,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_00534",-34.1166535218481,26.2853665495271,"Cluster 6","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_00535",23.6275153336906,-11.1224378256171,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_00536",9.9530768930661,-5.18936786631732,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
