lfcSE_BvsD,stat_BvsD,pvalue_BvsD,padj_BvsD,B_DEGs_label.x,Y_DEGs_label.x,Cluster,gene_id
0.4717463,-3.751182438,0.000176003,0.000464356,1,0,4,g_37558
0.612888654,3.632403865,0.000280793,0.000707224,1,0,1,g_37564
0.673553533,-3.007289789,0.002635884,0.005235057,1,0,4,g_37565
0.63161597,3.576590702,0.000348105,0.000856664,1,0,1,g_37566
0.64583073,-3.259810929,0.001114865,0.002423805,1,0,4,g_37568
0.841068203,-5.18664718,2.14E-07,1.06E-06,1,0,4,g_37572
0.599652984,-8.793117283,1.45E-18,3.01E-17,1,0,6,g_37573
0.618950787,-4.205186866,2.61E-05,8.32E-05,1,0,4,g_37575
0.416352366,-2.619318209,0.008810572,0.015324508,1,0,4,g_37576
0.47927482,3.868551565,0.000109484,0.000303252,1,0,1,g_37577
0.602363768,4.110681041,3.94E-05,0.000121115,1,0,1,g_37578
0.650698243,-2.284126442,0.022364101,0.035249247,1,0,4,g_37580
0.423693409,-7.354731807,1.91E-13,2.35E-12,1,0,6,g_37581
0.402972416,5.364722682,8.11E-08,4.35E-07,1,0,2,g_37582
0.615606916,-2.568261592,0.010220999,0.017521486,1,0,4,g_37583
0.671336128,6.875720501,6.17E-12,6.28E-11,1,0,2,g_37584
0.486906515,-7.889303689,3.04E-15,4.56E-14,1,0,6,g_37585
0.863440598,-7.481459671,7.35E-14,9.39E-13,1,0,6,g_37589
0.901962696,-2.148594315,0.031666573,0.048001716,1,0,4,g_37591
0.503475465,-2.810492344,0.004946577,0.009162089,1,0,4,g_37592
0.599155518,-3.742516951,0.000182186,0.000478817,1,0,4,g_37593
0.418447557,-4.286022029,1.82E-05,6.01E-05,1,0,4,g_37594
0.611615681,-3.824546403,0.000131013,0.000356764,1,0,4,g_37596
0.593483509,5.19555408,2.04E-07,1.02E-06,1,0,2,g_37597
0.438774036,2.375346723,0.017532472,0.028395341,1,0,1,g_37598
0.709945469,-8.876610397,6.89E-19,1.47E-17,1,0,6,g_37599
0.550262808,-5.593766333,2.22E-08,1.32E-07,1,0,6,g_37602
0.652777056,-3.205418554,0.001348662,0.002874906,1,0,4,g_37605
0.650159755,-2.952123348,0.003155968,0.006145898,1,0,4,g_37608
0.711791498,7.569154686,3.76E-14,4.96E-13,1,0,2,g_37609
0.566073399,-3.933596492,8.37E-05,0.000238372,1,0,4,g_37610
0.723115853,-5.445248382,5.17E-08,2.88E-07,1,0,4,g_37612
0.326863005,-10.45680952,1.36E-25,4.73E-24,1,0,6,g_37614
0.621432653,8.713153306,2.96E-18,5.96E-17,1,0,2,g_37615
0.720949227,-2.40938317,0.015979511,0.026129396,1,0,4,g_37616
0.409863581,-13.54506851,8.47E-42,8.06E-40,1,0,3,g_37618
0.668334992,-3.762513848,0.000168214,0.000445704,1,0,4,g_37619
0.736955899,-2.942686075,0.003253782,0.006315209,1,0,4,g_37620
0.478069588,-3.514053316,0.000441324,0.001058907,1,0,4,g_37621
0.779698776,-4.501803255,6.74E-06,2.45E-05,1,0,4,g_37623
0.597441618,6.615991612,3.69E-11,3.39E-10,1,0,2,g_37624
0.353110972,-18.0876519,3.99E-73,3.86E-70,1,0,5,g_37626
0.649384049,-7.940873053,2.01E-15,3.05E-14,1,0,6,g_37627
0.546302723,10.98495688,4.51E-28,1.85E-26,1,0,7,g_37628
0.354651998,-5.291090682,1.22E-07,6.31E-07,1,0,4,g_37629
0.399172722,-7.288717425,3.13E-13,3.74E-12,1,0,6,g_37633
0.599346885,2.601197637,0.009289892,0.016078143,1,0,1,g_37634
0.46331025,-2.184950499,0.028892476,0.04425486,1,0,4,g_37636
0.494388792,-7.736894447,1.02E-14,1.44E-13,1,0,6,g_37637
0.387588641,-10.23883404,1.33E-24,4.29E-23,1,0,6,g_37639
0.367807531,5.634403718,1.76E-08,1.06E-07,1,0,2,g_37641
0.642459701,-2.90358911,0.00368912,0.007057641,1,0,4,g_37642
0.469071168,-2.306113583,0.021104287,0.033458518,1,0,4,g_37643
1.005386072,-8.063754857,7.40E-16,1.18E-14,1,0,6,g_37644
0.486788381,-3.607285601,0.000309417,0.000771188,1,0,4,g_37645
0.48303348,-2.744649923,0.006057548,0.010975378,1,0,4,g_37646
1.251803744,-2.479489035,0.013157078,0.021945296,1,0,4,g_37647
0.523862637,-10.12614291,4.23E-24,1.32E-22,1,0,6,g_37649
0.872148861,-2.98988919,0.002790787,0.005509201,1,0,4,g_37653
0.484467484,-2.685149045,0.007249747,0.012880478,1,0,4,g_37654
0.406837245,-7.962755721,1.68E-15,2.58E-14,1,0,6,g_37657
0.569583,-4.542567156,5.56E-06,2.05E-05,1,0,4,g_37660
0.530898194,-4.335631956,1.45E-05,4.91E-05,1,0,4,g_37662
1.416992642,-4.358846377,1.31E-05,4.46E-05,1,0,4,g_37666
0.726612481,-2.765024808,0.005691847,0.010391588,1,0,4,g_37668
0.520606245,-2.876942123,0.004015492,0.007611575,1,0,4,g_37671
0.56179144,9.249729138,2.25E-20,5.39E-19,1,0,2,g_37672
0.683175137,-2.249713394,0.024467145,0.038183574,1,0,4,g_37673
0.521782861,-14.18249118,1.18E-45,1.47E-43,1,0,3,g_37674
0.59817833,-4.23923548,2.24E-05,7.26E-05,1,0,4,g_37675
0.42649868,13.78736547,3.04E-43,3.22E-41,1,0,7,g_37678
0.92161561,-3.268841625,0.001079887,0.002355648,1,0,4,g_37680
