"gene_id","tSNE1","tSNE2","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3"
"g_00003",47.1725300680123,-21.4256954103821,1.37727932543303,0.0918427497380982,0.255622694761194,0.0585175051799937,0.0850310659618251,0.08133146260861
"g_00005",44.6096546541462,-4.33481875025232,1.3002040294964,0.7739374713109,0.561199804624455,0.0266721511783994,0.069280240110702,0
"g_00006",38.3950199864263,-19.1077215968602,1.11780329536632,0.57310645252326,0.500677545577251,0.0177243197621672,0.0952314388953104,0.153040673372384
"g_00011",-51.1015731350454,-1.37766944454537,1.40501705619589,1.48746985470657,1.45991322326423,2.62148031860952,2.55593485123666,2.69959232177259
"g_00012",38.5665505021749,24.0284608037851,1.70406222420847,0.903699579854055,0.943437925330042,0.0305572213583852,0.183887384111104,0.0146419058454892
"g_00014",43.9869656674208,8.9945869906699,1.38435610270419,0.861954762132051,0.79809343838414,0,0.0523194948695543,0.12803429511176
"g_00015",35.7717413848981,13.9360408996669,1.29835889996076,0.924632162034145,1.01529091679365,0.027037945752873,0.0622118301919306,0.0593672406080069
"g_00016",33.409437239293,11.6933095869108,1.23056846364058,0.967090931020781,0.995614839308452,0.103708644513377,0.0174240285486905,0.0217076612907463
"g_00017",34.7825747850005,-29.9268000020625,0.974000601017941,0.436402476807682,0.395888951106408,0,0,0.0207585135303158
"g_00022",43.8358884621848,-6.38033356163644,1.41885872004433,0.590674234744631,0.64201475801845,0.027794277027407,0,0.0210548537793614
"g_00023",32.376960133035,-24.9031173451162,1.03353046622358,0.546753837172161,0.460332290750385,0.0296450875104618,0.0486864622832615,0.0568915175292714
"g_00028",18.8256930422841,-38.6760764527729,0.832695363836822,0.514592906314066,0.477275401901232,0.049461469544698,0,0.0212451333426279
"g_00035",-7.30868528581497,-11.2022248375271,0.57144736139532,0.772390000029162,0.68683424811579,0.310328734258907,0.307719118119251,0.426048092337544
"g_00036",42.7794785185537,10.4490353954018,1.372294332109,0.922417866523622,0.829831554095005,0.0240260904741598,0.0880885796036186,0.110823291171453
"g_00041",-11.9401081751428,15.1019272541602,0.566075999351943,0.3156580446991,0.285906854119048,0.588123965553509,0.580211280313592,0.538728147301297
"g_00042",7.93083758045861,-14.5300778545749,0.706729044837405,0.86340858020116,0.781865047079269,0.029713229441101,0.108934557959396,0.222526328172374
"g_00044",33.6531862675816,30.0856874731672,1.68961895365976,1.15558145079042,0.970278564798618,0.0556615244203082,0.0632458906676695,0.221568626212931
"g_00045",30.7556027858551,-34.0882892145874,0.935577996660083,0.50053656140119,0.321901316155327,0.0278716706076829,0,0.0231709445837975
"g_00048",30.6637283041408,-6.05350336440599,1.01289616669412,0.760080115409383,0.791099845395712,0.0632815558290277,0.0450529280031538,0
"g_00049",16.460392565623,-12.3080376341149,0.737357897694545,0.735725816487204,0.895720869063284,0.0205427533001587,0.00538173476567367,0.0620989155681312
"g_00051",35.8051703435361,-25.4811522332948,1.01496598709693,0.594941977509178,0.21103479569144,0.0300331102126543,0.0464538009857649,0.060159737266006
"g_00054",14.6926268134552,-17.4978445308994,0.720207031814845,0.761538527106681,0.712364707591087,0,0.0317892644147836,0
"g_00056",43.1720910849565,11.8883759213684,1.38733671101153,0.995093524223042,0.777186189945731,0.0305572213583852,0,0.0879130345081713
"g_00060",12.2921889426467,-41.7107671606945,0.722961987036939,0.514110183147108,0.461874732334837,0.0514080054611,0.0469491217648418,0.0590360377358859
"g_00063",42.3612828976986,18.473675437029,1.4550598054344,0.980834556579239,0.763943748843688,0.077608426909019,0.211336032465543,0.264259490267185
