gene_id,tSNE1,tSNE2,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_27405,-15.61050691,37.12609925,1.369509835,1.798082854,1.705103468,0.929529171,1.05546736,0.733790823,0.826687374,0.952869273,0.912042933
g_27409,-1.793398995,16.11127971,0.958964071,1.072028465,1.025268949,0.309036439,0.351025369,0.32861463,0.33111903,0.328536981,0.192723247
g_27411,36.08866112,-21.84684436,0.851272356,0.523052993,0.611959292,0.766761853,0.814680342,0.932275903,0.868840972,0.61279286,0.694885426
g_27412,-7.157546228,5.280170185,0.744305034,1.005305118,0.910281209,0.118907588,0.226154557,0.177682491,0.042382537,0.061355958,0.111699949
g_27413,2.569562364,12.51668787,0.80203418,1.078324008,0.92750756,0.270562388,0.325899709,0.085126393,0.390214039,0.349345144,0.260454448
g_27414,-30.08195547,13.06987358,1.416871254,0.974716035,0.888907745,0.059045136,0,0.106250069,0.105951068,0.035296828,0
g_27415,-33.84399456,-14.44020867,0.745305781,0.647444784,0.804070567,0.021164068,0.006647852,0.007384149,0.280736536,0.317012659,0.032293926
g_27421,-47.78912102,6.096933696,1.325904158,0.945517724,1.033916963,0.027512692,0,0.03689067,0.915852416,0.9124468,0.062173066
g_27423,6.299369505,-11.05701243,0.382002986,0.678424317,0.675969884,0.137254389,0.141907658,0.083872258,0.125060756,0.052600457,0.102922612
g_27426,-7.096787726,19.89491374,1.163719484,1.371434954,1.357649262,0.132200434,0.103167201,0.378049963,0.173930053,0.242954904,0.111092057
g_27428,5.653244405,14.90109968,0.766807326,0.963484707,1.075565501,0.267283457,0.253949271,0.260786192,0.265858175,0.339282262,0.376527868
g_27429,-26.25611548,-1.150431834,1.152675856,0.72991039,0.682434179,0.034390993,0.022577647,0.046068074,0.014686413,0.017640092,0
g_27430,-28.46918276,10.00482191,1.349679574,0.949229532,0.823494183,0,0,0,0.047025125,0.069899979,0.056907518
g_27434,-31.06596653,-19.27224383,0.87478085,0.583598413,0.54256776,0,0.036002949,0,0.23767466,0.247037422,0.135056922
g_27436,-14.70773217,14.27629339,0.955040203,1.202549016,1.080965422,0,0,0,0,0,0
g_27437,28.45852857,-22.20457304,0.826114471,0.563961984,0.521413224,0.891075433,0.922485933,0.831293552,0.775601347,0.811092792,1.048432247
g_27438,-38.42806149,-15.08414623,0.965149611,0.711646384,0.596119109,0,0.091863137,0,0.30663301,0.350375186,0
g_27441,-22.65657615,37.44905591,2.135379296,1.884913111,2.18778419,0.917078672,0.999796703,1.097100192,1.13934823,1.223225312,1.048272326
g_27442,-3.028749461,-13.18917305,0.39770056,0.64991055,0.706068586,0,0,0,0.09356841,0,0
g_27443,-26.98787545,18.31944003,1.514663841,1.084120047,1.157312251,0,0.031358366,0,0.032430176,0.020782112,0.036705928
g_27444,9.126400418,6.484787369,0.559295311,0.825869923,0.940680808,0.200680083,0.432372086,0.127179011,0.273252511,0.36839921,0.400853019
g_27445,18.84438173,-26.60073257,0.802067611,0.47521603,0.542236303,1.141924196,1.025380508,1.396757362,1.238885864,1.353916135,1.413133963
g_27446,11.55382322,1.651153869,0.601377613,0.580602156,0.662449562,0.195997565,0.322783924,0.179225948,0.265693318,0.338752629,0.284753684
g_27447,6.637845392,-3.715282161,0.550967859,0.707541563,0.595397227,0.193443521,0.274510224,0.056730337,0.210152852,0.284797868,0.257345888
g_27448,-2.911049981,21.93393793,1.342585136,1.259580836,1.238190325,0.406695477,0.252928965,0.416006241,0.419454121,0.253315708,0.201183202
g_27454,4.929772847,-41.05826015,0.689828902,0.758678945,0.692162079,2.14164251,2.104887683,2.12394994,1.958154173,1.991898853,2.092532412
g_27456,-42.37370895,18.22416364,1.879587083,1.505633852,1.547874127,0.248693304,0.09503538,0.071099204,1.002651638,1.128913945,0.232584733
g_27457,-5.551135432,13.91633193,0.871821708,1.167420342,1.037302926,0.218562024,0.250554662,0.233381725,0.181189082,0.189336164,0
g_27458,-6.302895274,-8.411732781,0.487601847,0.621860017,0.843323304,0,0.066493646,0,0,0,0
g_27459,-11.78618519,-3.912196837,0.668505098,0.840865383,0.768365083,0.026573301,0.115940517,0.047879343,0,0,0
g_27462,-26.84092041,21.79605519,1.593732297,1.204552216,1.256068802,0.04090956,0.033818061,0.056266274,0.13713596,0.124196654,0.182259968
g_27463,-6.474899147,-5.483683484,0.481769445,0.832122474,0.850911019,0,0,0.021542795,0,0,0
g_27464,9.060539972,2.201661664,0.453622851,0.916529693,0.688091129,0.138009806,0.306091833,0.284245696,0.351160822,0.390210502,0.261471042
g_27467,-37.0432643,-23.86793941,0.739939243,0.559499418,0.507592383,0.016543229,0,0.012785359,0.334156278,0.39074175,0.005268049
g_27468,-8.538681046,-4.747249079,0.572907598,0.759600089,0.848682208,0.046075885,0.030969504,0.014381072,0.032545432,0.099241291,0.066324807
g_27469,1.033412086,-9.775628885,0.678470668,0.737795782,0.593417886,0.090843303,0.13193577,0.274285809,0.139085932,0.068936876,0.166311385
g_27470,5.961523289,26.51022511,0.868394486,1.250329011,1.285299986,0.598966158,0.609387136,0.407639851,0.524620806,0.523523931,0.446377772
g_27472,-4.02147541,1.524515109,0.624535378,0.801338184,0.894382753,0.087765096,0.087461966,0.245084578,0.024642445,0.14548791,0.045521692
g_27476,-6.594309993,38.29860592,1.175885731,1.762992357,1.672348235,0.717373134,0.659812888,0.413303453,0.523362454,0.716220186,0.548149661
g_27479,-3.859032706,3.286817383,0.647739258,0.9430959,0.77009428,0.149003452,0.07732938,0.143793021,0.137888421,0.137534819,0.187899576
g_27480,-43.10236316,1.686836962,1.218299704,0.924567376,1.024257952,0.156304981,0,0.02899233,0.490463036,0.60350736,0.107943918
g_27481,-2.888575747,2.954523411,0.739126192,0.847449386,0.815915026,0.179901212,0.198560322,0.230235554,0.073503166,0.115217639,0.035037295
g_27482,9.155536236,-4.031790845,0.476833077,0.545703863,0.672651,0,0.078481468,0.199931162,0.172171341,0.317798919,0.202311185
g_27484,44.669018,-3.166908635,0.587145903,0.381717979,0.272392602,0.601790754,0.597492468,0.686270987,0.689044383,0.313043599,0.411353661
g_27485,5.757231452,15.61717187,0.823219838,1.004263063,0.946918537,0.350890647,0.221464316,0.349531423,0.378583209,0.305515381,0.215578878
g_27486,-30.56211585,20.43428458,1.677815802,1.161937812,0.978103744,0.191750502,0.126236963,0.175415551,0.126925858,0.034532605,0.097184748
g_27487,-0.59264004,-4.905762983,0.340513517,0.785980718,0.802615162,0,0,0,0.294507229,0.130098864,0
g_27488,6.392795815,-2.660049229,0.590570344,0.737372766,0.651864787,0.071285363,0.171363952,0.179043668,0.18498058,0.27060012,0.141084624
g_27490,-1.682858498,18.85416743,1.022336553,1.278912318,1.251547824,0.368721334,0.387025507,0.190601157,0.184873626,0.269468812,0.231457102
g_27491,5.238052478,19.2681399,0.940174293,1.012392752,1.083182299,0.481122021,0.367374187,0.281628239,0.326373348,0.491002061,0.351605005
g_27492,-25.00572277,25.7103254,1.64737358,1.372268992,1.186514418,0.036377347,0.163594856,0.225713659,0.090960259,0.13704379,0.104887761
g_27493,7.522965422,-7.068298791,0.329717736,0.600677606,0.735526644,0.224865713,0.258643507,0.14242795,0.152215242,0.226951838,0.129096682
g_27494,-15.2236861,3.682271002,0.866436274,0.935478648,0.955955987,0.041051828,0,0.022938254,0.032638501,0,0.036940932
g_27499,-27.38300705,-21.17043579,0.700382809,0.535543483,0.770397605,0,0,0,0.202495401,0.163325099,0
g_27501,-2.248194842,-13.23825346,0.470989801,0.640303409,0.674114302,0.036729873,0.033334877,0.079796423,0.056332653,0,0.091301786
g_27503,-9.398836727,8.017893857,0.495224257,0.902628847,1.078592414,0.075120487,0,0.021673371,0,0,0.028699326
g_27504,-36.04080046,-5.851179376,1.059894257,0.734533092,0.970239126,0,0.017523314,0,0.263960662,0.183362958,0.072580365
g_27508,-10.2851355,7.674871437,0.543443079,0.998547377,1.032572106,0,0,0.076443092,0.037864556,0.100740227,0
g_27509,-39.02736562,-12.32610919,0.978541229,0.638238092,0.840058646,0,0,0.044622457,0.342164199,0.395410273,0.130800947
g_27511,-8.058961027,-11.49449246,0.607373626,0.692188989,0.688887949,0,0.032058006,0.028626553,0.056508091,0,0
g_27513,-24.89513516,-18.05835948,0.708428464,0.726241881,0.702149016,0,0.03596817,0,0.230015177,0.074411203,0
g_27514,-26.75773939,-24.13729344,0.609971346,0.466832638,0.629826668,0,0,0,0.197129149,0.152146411,0
g_27515,1.415535831,-49.41813688,1.112923602,0.909813053,1.171040663,2.694443257,2.575693656,2.613668418,2.511497809,2.442205633,2.642509499
g_27516,32.58857581,-33.5215452,0.779018394,0.895787178,0.834403217,0.9863279,0.990095973,1.140573622,1.075547545,0.882817175,0.739783903
g_27520,-48.58776408,5.386869268,1.230965322,1.120194712,1.167735061,0.047718283,0,0.063842802,0.813069675,0.794867035,0.131030011
g_27521,-34.9276593,-26.0785424,0.829698898,0.381919901,0.519990529,0,0,0,0.221961652,0.36606024,0.037450005
g_27525,-11.40620535,19.79199286,0.768659778,1.418577975,1.448515652,0.132259049,0.048141034,0.126230793,0.015509804,0.036138041,0.023499382
g_27526,17.22618169,38.743523,1.641973827,1.739408627,1.771006843,0.220901912,0.102500594,0.218253937,0.201063764,0.117143309,0.093365644
g_27527,-43.15280094,13.70953049,1.835128834,1.429001561,1.532709495,0.17847535,0.141549164,0,0.824103109,0.773049786,0.097327083
g_27528,-9.322683308,18.59039407,1.223267415,1.407069067,1.172670405,0.119536308,0.105346655,0.11616725,0.213457722,0.252467575,0.11383677
g_27529,-22.23557449,13.91952783,1.139078744,1.15646186,1.065177872,0.022196521,0.031702877,0,0,0,0
g_27530,-46.84323504,-3.592331826,1.047662833,0.769417135,0.823469795,0,0,0,0.797359793,0.365489108,0.074998455
g_27531,34.84708251,-20.20240119,0.614261859,0.519324261,0.464317823,0.748192913,1.065328027,0.732279139,0.807299282,0.60842836,0.710329635
g_27532,3.64390635,-31.99433398,0.317164376,0.558020953,0.54054907,1.466653474,1.544324376,1.954104092,1.860677989,1.664345398,1.913969355
g_27533,-14.74814933,-14.13793462,0.811905159,0.561727199,0.64127298,0.112869988,0,0.089601352,0.078292204,0,0.14327405
g_27535,-2.474897752,-51.37796297,1.831900353,1.675682731,1.551645728,3.118014749,3.03658916,2.889462985,2.831878861,2.822780059,3.117217063
g_27542,37.25828517,-2.399054282,0.594553751,0.203129749,0.303320926,0.514245634,0.516423249,0.616041212,0.468738167,0.466116813,0.579063671
g_27544,7.287024228,18.40363463,0.690150078,0.895840064,1.046944249,0.515685123,0.517749699,0.353429371,0.304443132,0.531541374,0.323832903
g_27545,3.951061995,-12.80863915,0.384249085,0.703316145,0.7464096,0.160684274,0.182318195,0.008105135,0.084578423,0.051193441,0.015277584
g_27546,10.89343527,2.623412813,0.569270065,0.497117433,0.797601964,0.312484344,0.296795678,0.233221326,0.266898859,0.361691014,0.297833799
g_27549,10.42859042,-37.04600034,0.917869702,0.904246221,0.971019047,1.719631145,1.746203123,1.959072431,1.811285708,1.646234269,1.84466918
g_27550,6.187845341,-45.1314337,0.824505529,0.917732995,0.982768668,2.224046028,2.150126059,2.284117148,2.20600812,2.143890847,2.228567815
g_27551,12.33298238,9.453967263,0.576045307,0.756780596,0.786108091,0.236970332,0.161437783,0.278471446,0.296630972,0.301415912,0.556108352
g_27552,4.470424882,-19.04083111,0.148436987,0.716565808,0.794721652,0,0,0,0,0,0
g_27556,-22.93325755,-26.77959071,0.640487102,0.497637358,0.567218049,0.070762441,0.066493646,0.08163854,0.037781359,0.20460612,0.022953084
