"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","id"
7.53939746151735,-1.04308252080306,0.727078865440309,-1.4346208786737,0.151395161682815,1,"Blue_vs_Dark","OTU65"
0.487563734756415,0,5.26764854484567,0,1,1,"Blue_vs_Dark","OTU64"
1.72660090014002,2.50514007388255,1.63395474709939,1.53317592077118,0.125232515471884,1,"Blue_vs_Dark","OTU67"
1.06059964771468,0.387108109794593,2.72937624006611,0.141830248286039,0.887214090905132,1,"Blue_vs_Dark","OTU66"
3.406343728027,-0.189408877771793,0.809547420041812,-0.233968848621629,0.815009162700119,1,"Blue_vs_Dark","OTU69"
0.453286510436892,0,5.2676485448463,0,1,1,"Blue_vs_Dark","OTU68"
1.17338136824802,0,5.26764854484082,0,1,1,"Blue_vs_Dark","OTU72"
0.274781441467497,0,5.2676485448521,0,1,1,"Blue_vs_Dark","OTU73"
0.74813726068813,0,5.26764854484279,0,1,1,"Blue_vs_Dark","OTU70"
0.235526949829283,0,5.26764854485457,0,1,1,"Blue_vs_Dark","OTU71"
0.458424017264559,0,5.2676485448462,0,1,1,"Blue_vs_Dark","OTU76"
0.201249725509761,0,5.26764854485752,0,1,1,"Blue_vs_Dark","OTU77"
0.429533892325372,-0.57464044562751,5.26764854484822,-0.109088607703244,0.91313221069766,1,"Blue_vs_Dark","OTU74"
0.56909706425236,-0.574667011257943,3.06675371929972,-0.187386097436336,0.851357922178059,1,"Blue_vs_Dark","OTU75"
0.355028697394674,0,5.26764854484874,0,1,1,"Blue_vs_Dark","OTU78"
0.240664456656949,0,5.26764854485418,0,1,1,"Blue_vs_Dark","OTU79"
532.345844729942,0.149309351940364,0.255513627578819,0.584349857794988,0.558984954631115,1,"Blue_vs_Dark","OTU8"
139.651155777489,-0.304294380020058,0.852521939614888,-0.356934368348945,0.721140939866016,1,"Blue_vs_Dark","OTU9"
1635.39200202315,0.69937740061695,0.190920433764708,3.66318778365477,0.000249095787491615,0.00784651730598587,"Blue_vs_Dark","OTU6"
2154.846419851,-1.48078120218467,0.276975860605159,-5.34624641638207,8.97969385363818e-08,5.65720712779205e-06,"Blue_vs_Dark","OTU7"
1445.70881624785,0.187516936377808,0.380667281970518,0.49260061281634,0.622294814959274,1,"Blue_vs_Dark","OTU4"
1036.35802120182,-0.204504210259056,0.29786529064317,-0.68656609777352,0.492356198551602,1,"Blue_vs_Dark","OTU5"
6250.10556310972,0.201198730891498,0.335673635938288,0.599387945166141,0.548914213839548,1,"Blue_vs_Dark","OTU2"
3589.88111228492,1.3523486024242,0.178589855989817,7.57237075380874,3.66473759917855e-14,4.61756937496498e-12,"Blue_vs_Dark","OTU3"
28524.4836417378,0.433710910577489,0.241538408815915,1.79561881153252,0.0725551620106692,1,"Blue_vs_Dark","OTU1"
0.785410311782227,0,5.26764854484253,0,1,1,"Blue_vs_Dark","OTU49"
7.2363843250272,-1.53505780486407,0.756727544847512,-2.02854754702156,0.042504395756371,0.669444233162843,"Blue_vs_Dark","OTU48"
16.6551164043573,-0.158877107284034,0.420601052577302,-0.377738254125824,0.705625046918258,1,"Blue_vs_Dark","OTU47"
13.707381915432,-0.57738194434626,0.499392176138335,-1.1561693833712,0.247611880374872,1,"Blue_vs_Dark","OTU46"
9.74019629991428,-0.526006361430704,0.58250356794428,-0.903009681617984,0.36652075660259,1,"Blue_vs_Dark","OTU45"
1.35483091961295,0.387103532200206,2.21178900420392,0.175018291285671,0.861065261046682,1,"Blue_vs_Dark","OTU44"
1.48262603361969,0,4.42074025606303,0,1,1,"Blue_vs_Dark","OTU43"
11.1437741729626,0.364319956071246,0.677386811525611,0.537831486932444,0.590693391888351,1,"Blue_vs_Dark","OTU42"
1.05468005679301,0,5.2676485448414,0,1,1,"Blue_vs_Dark","OTU41"
13.5802063191557,0.729900802529268,0.49324095161583,1.4798057625551,0.138925090382771,1,"Blue_vs_Dark","OTU40"
0.597174382593963,-2.8268699536427,4.01251007684655,-0.704514107006143,0.481112667967688,1,"Blue_vs_Dark","OTU116"
12.7902188570798,-0.285153847213071,0.713296732106704,-0.399768896137904,0.689326741949091,1,"Blue_vs_Dark","OTU117"
0.0884635179138104,0,5.26764854488364,0,1,1,"Blue_vs_Dark","OTU114"
0.159053243618264,0,5.26764854488904,0,1,1,"Blue_vs_Dark","OTU115"
0.0671366550062452,0,5.26764854489751,0,1,1,"Blue_vs_Dark","OTU112"
