"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","G3A","G2A","R3A","D2A","Y1A","Y2A","B2A","R1A","D3A","B1A","Y3A","B3A","D1A","G1A","R2A","mean"
"G2A_k97_37207_3",12.2043829679015,-1.38513619608536,0.688765747011356,-2.01104105727622,0.0443211201855128,0.959910609469119,"Red_vs_Dark",1.265232773,1.42089575,1.679467948,0.175750202,1.189089825,1.352185679,1.745081318,1.040257073,1.858727759,0.323713355,0.584137436,0.466623779,1.318514617,1.093524503,0.757626116,1.08472187553333
"G2A_k97_37249_2",22.0578403441583,-1.17103357194126,0.540638337263226,-2.16602022318501,0.030309641607112,0.941184664600334,"Red_vs_Dark",1.832213464,1.286020436,1.276840532,1.431607602,0.645730898,1.468599016,0.775358226,0.470756512,1.559943706,0.615269754,0.740165316,0.253398344,1.125165737,1.527002996,1.234278308,1.0828233898
"G2A_k97_37474_20",48.8375227303027,-1.04736869432928,0.362420029018394,-2.88993049629749,0.00385327010068636,0.941184664600334,"Red_vs_Dark",3.112472622,3.171755068,2.272320133,1.657324401,2.159047381,2.078985482,1.170790921,1.421684666,1.662716468,1.659030944,1.197481744,0.510175332,1.544545694,1.280985847,2.407356982,1.82044491233333
"G2A_k97_37474_31",26.7398854865074,-1.05663138652303,0.504027985713333,-2.09637444045417,0.0360489879184332,1,"Green_vs_Dark",2.649506264,3.027679295,2.443354982,1.162219075,1.909667299,2.23546826,1.258914969,1.146519892,0.893933585,0.642205527,2.317706601,0.514289649,0.996481093,0.929747792,2.129295978,1.61713268406667
"G2A_k97_37474_31",26.7398854865074,-1.013538741482,0.505726154497817,-2.00412561713055,0.0450566059248811,0.961044713277991,"Red_vs_Dark",2.649506264,3.027679295,2.443354982,1.162219075,1.909667299,2.23546826,1.258914969,1.146519892,0.893933585,0.642205527,2.317706601,0.514289649,0.996481093,0.929747792,2.129295978,1.61713268406667
"G2A_k97_37474_49",21.3583516318694,-1.34643795251147,0.499952174713312,-2.69313350478685,0.00707839190224901,1,"Green_vs_Dark",2.858101581,1.818850941,1.821042932,0.952827539,2.187251413,1.603625165,0.537553223,0.704967603,0.916097228,0.658127978,1.055631289,0.632448759,0.638242022,1.482132385,2.053730297,1.32804202366667
"G2A_k97_37474_49",21.3583516318694,-1.15824574146917,0.497130383741116,-2.32986310905577,0.019813387365371,0.941184664600334,"Red_vs_Dark",2.858101581,1.818850941,1.821042932,0.952827539,2.187251413,1.603625165,0.537553223,0.704967603,0.916097228,0.658127978,1.055631289,0.632448759,0.638242022,1.482132385,2.053730297,1.32804202366667
"G2A_k97_37485_2",22.6657013559861,1.44573018568302,0.544649262577362,2.65442420474711,0.00794438849741541,1,"Green_vs_Dark",1.713573516,0.933040652,0.496275213,1.947502234,0.752937186,1.373503922,3.047103498,1.665036096,2.122085582,1.315267775,1.294574858,1.034139187,0.974037825,2.192678476,0.979453582,1.45608064013333
"G2A_k97_37511_3",37.8784985893497,-1.45849159614856,0.526507161917393,-2.77012679340798,0.00560344748326836,0.941184664600334,"Red_vs_Dark",2.029873449,1.632314055,1.197533667,1.190516583,0.968997422,2.109115706,0.282799739,0.679936145,1.325353706,0.230821696,0.90245001,0.332723043,2.350395621,1.670851104,1.620661082,1.23495620186667
"G2A_k97_37511_5",29.4550153631818,-1.08169475231389,0.49317226975625,-2.1933405802571,0.0282828499585879,1,"Green_vs_Dark",1.78553683,1.75895911,0.972996104,1.958086485,0.757029236,1.65716234,0.282799739,0.77265471,0.753041879,0.721317802,1.214836552,0.623855705,1.343083212,1.113900736,2.110235784,1.18836641493333
"G2A_k97_376_3",308.227630950562,1.23414475177384,0.342195521440599,3.60654852108597,0.000310296858202021,0.675140748680629,"Red_vs_Dark",5.045548323,4.879320494,5.441680341,6.702012247,5.842701023,5.645066961,7.117270035,5.487962085,5.517118979,6.979023787,6.745692498,13.99493123,6.431694835,5.801425263,5.900963286,6.50216075913333
"G2A_k97_376_4",38.3910844937398,2.36013284969304,0.828057044131751,2.85020563066127,0.00436909723479837,0.941184664600334,"Red_vs_Dark",1.065353978,1.472523873,0.326342113,0.54640821,0.594142377,0.853927686,0.369918142,0.471648941,0.459676749,0.377409883,0.681032271,8.643965937,0.585609742,0.364261378,0.441649347,1.1502580418
"G2A_k97_3773_2",23.771172050663,-1.32793270513526,0.578085124067728,-2.29712312226821,0.0216117470840935,1,"Yellow_vs_Dark",1.608512983,2.308190684,0.854055018,0.893737459,3.239380917,2.471145534,1.411806451,1.21228925,1.825980617,1.440398959,1.237707229,0.395484754,0.718393346,0.595807371,0.361193846,1.37160562786667
"G2A_k97_38067_5",33.7561071363472,1.07068775901284,0.527579809780538,2.02943277806295,0.0424142293535032,1,"Yellow_vs_Dark",1.08071966,0.917004016,0.688581859,1.08086374,0.580389081,1.674738305,0.433626267,0.829316055,1.327863846,0.940117535,0.798321163,0.159429791,2.059394259,1.227611436,1.747275229,1.03635014946667
"G2A_k97_38163_2",17.357112664245,-1.25461037167277,0.56143075554807,-2.23466626876901,0.0254392666756719,0.941184664600334,"Red_vs_Dark",1.784045154,1.952165413,1.202285785,0.686262692,0.773852108,0.989993087,0.929199143,1.692481745,0.549840102,0.842682384,0.506870579,0.303675793,0.73549795,0.813324347,1.602439364,1.02430770973333
"G2A_k97_38228_1",27.5394120330948,2.93431381196254,1.30698585777149,2.24509989493364,0.0247617203605368,0.941184664600334,"Red_vs_Dark",1.57195587,0.980752959,0.208661169,0.218356311,0.316575862,0.629995601,0.197102849,0,0.314908422,0.50273665,0.725746511,12.27126273,0.117011037,0.097044382,0.823631421,1.2650494516
"G2A_k97_38660_6",32.109991270162,-1.04665406429185,0.393352500102014,-2.66085524820715,0.00779424571536599,0.941184664600334,"Red_vs_Dark",3.143911739,2.896993355,2.118713411,1.007798359,1.363711407,2.519982402,1.364558183,1.391859114,1.259633688,0.835316279,1.339839713,0.981106408,1.188112072,1.702009167,1.954993263,1.671235904
"G2A_k97_38802_3",19.5198643360491,-1.36831573629982,0.636889346427606,-2.14843558614205,0.0316791683393571,0.941184664600334,"Red_vs_Dark",1.633843896,1.732920976,1.518133231,1.361718097,0.877438611,2.291795019,0.204862803,1.007493071,1.309225565,0.627035317,0.628599341,0.301284645,0.486471085,1.815570491,1.467527751,1.15092799326667
"G2A_k97_39306_3",57.6558802976927,1.4974932190274,0.582686293041276,2.56998188718559,0.0101703832391622,0.941184664600334,"Red_vs_Dark",2.677395804,2.338621248,1.421588353,1.487640416,1.887200625,2.503724451,3.021395925,2.01787501,1.966653887,2.226312492,1.339119369,9.133784173,1.992962186,1.735529212,2.004043274,2.516923095
"G2A_k97_39422_1",26.717771166087,2.92674874220425,0.951050430238422,3.0773854352503,0.00208825092199226,0.913232650256703,"Red_vs_Dark",0.890004426,0.761525827,0.50631019,0.847736267,0.307264808,0.917199477,0.286958559,1.045356372,0.509410683,0.195180111,0.704401026,10.12848086,0.454278145,0.376760543,0.228401991,1.21061795233333
"G2A_k97_39690_7",34.4904880017512,-1.17421462798622,0.543816912957463,-2.15920946923191,0.0308339197618087,0.941184664600334,"Red_vs_Dark",4.322878642,2.296860155,2.443354982,1.627106705,1.460333817,3.017882151,1.678553291,2.063735806,1.229158679,1.498479562,1.80266069,0.10285793,2.366642596,2.582632755,2.755559501,2.08324648413333
"G2A_k97_39702_2",29.8434476809657,3.2424276472185,0.956795727768925,3.38884001371876,0.000701889492787534,0.753566230009712,"Red_vs_Dark",1.235108183,0.672516314,0,0.187162552,0.361800986,0.629995601,0.422363247,1.20012342,0.629816844,1.120384533,0.725746511,9.607197814,0.300885525,0.249542697,0.70596979,1.20324093446667
"G2A_k97_39702_3",38.708957988612,2.6375565727899,1.14124414067607,2.31112386805106,0.0208260139761634,0.941184664600334,"Red_vs_Dark",0.995846389,1.355595712,0.432616874,0.754529661,0.218785413,1.015909136,0.476761864,0.297735009,0.435266091,0.903346692,0.167187678,10.35041577,0.161732533,0.335336609,0.894474812,1.2530360162
"G2A_k97_39790_1",19.6602278111233,1.16182927125838,0.563870182873958,2.06045523694251,0.0393550409556264,0.946008005974241,"Red_vs_Dark",0.686171213,0.821964384,0.874389662,0.800639807,0.773852108,1.319990782,0.516221746,0.789824815,1.429584265,2.528047152,1.013741159,0.809802115,0.980663933,1.931645324,1.479174797,1.1170475508
"G2A_k97_40346_2",28.9339371163947,1.23939287196342,0.526868824866451,2.35237465848844,0.018653975424234,1,"Blue_vs_Dark",1.51182641,0.848914036,0.526783935,2.362543694,1.370098814,2.347852457,0.42651764,1.087627613,1.362882351,0.5076816,1.221475003,0.278784335,0.759612636,1.259986079,1.782284387,1.17699139933333
"G2A_k97_40495_8",42.2039936580388,-1.17134551137432,0.467050860704736,-2.50796135908382,0.0121429945327184,0.941184664600334,"Red_vs_Dark",2.725755991,1.785646766,1.424652121,1.277868461,2.058522849,2.048261558,0.640826996,1.400674548,2.047680379,0.326902649,1.258437301,0.56546527,1.445633901,2.587212794,1.759707948,1.55688330213333
"G2A_k97_4056_2",18.3330313637317,-1.43079632554188,0.583761639948254,-2.45099408325066,0.0142462295026765,0.941184664600334,"Red_vs_Dark",1.936649631,1.346377662,1.211904071,1.268213455,1.894389961,2.550222191,0.416281216,0.909878186,0.443391058,0.424711922,0.894119702,0.102035066,0.864945589,1.537183016,0.869754781,1.11133716713333
"G2A_k97_40565_1",22.6027545946959,1.02725323526382,0.440685166574178,2.33103656120205,0.0197514318941821,1,"Blue_vs_Dark",1.220577499,1.370746488,1.134134826,2.373661546,2.785867589,1.956692218,1.377401083,2.174341254,2.771194113,1.717584977,1.878402735,1.650567251,1.453690065,2.109859042,2.740823889,1.91436963833333
"G2A_k97_40622_2",46.4307791844194,2.67651718182751,0.857773566368133,3.12030737104671,0.00180662416081312,0.913232650256703,"Red_vs_Dark",0.968921075,1.506639459,0.415523535,0.186355817,0.360241499,0.537668659,0.336434173,0.183838534,0.5375161,0.457663709,0.757028689,11.05013381,0.266300982,0.276074536,0.535563289,1.22506025773333
"G2A_k97_40929_27",21.8307694400431,-1.1537116747875,0.450132280898142,-2.56305029376146,0.0103757017342363,1,"Green_vs_Dark",2.424044098,2.056831438,1.930603342,1.212183633,1.562168742,1.165786251,0.972619664,0.930074081,0.517980208,1.11635727,1.939845815,1.19199844,1.299150584,2.274647765,1.886984671,1.49875173346667
"G2A_k97_40929_34",62.0714918110639,-1.24938704674498,0.334725773254264,-3.73256900596036,0.000189536748530017,1,"Green_vs_Dark",5.130449377,3.983365862,3.783416805,1.662867292,3.137927779,4.188432289,1.358060287,1.4841763,1.751029247,1.677262053,2.456372808,0.911027379,2.291358997,2.111515132,2.474773218,2.560135655
"G2A_k97_40929_34",62.0714918110639,-1.08262852916638,0.333788991837343,-3.24345186822082,0.0011809076116308,0.82550219245683,"Red_vs_Dark",5.130449377,3.983365862,3.783416805,1.662867292,3.137927779,4.188432289,1.358060287,1.4841763,1.751029247,1.677262053,2.456372808,0.911027379,2.291358997,2.111515132,2.474773218,2.560135655
"G2A_k97_4114_1",82.1159089312286,1.33863540116127,0.468490468816325,2.85733753462142,0.00427211273423521,0.941184664600334,"Red_vs_Dark",3.645801264,1.871702032,2.405888421,3.646287315,3.2725553,2.922268749,3.839943448,3.425746184,2.754500173,3.118178641,2.59694836,8.912701587,2.79134764,3.009545062,2.900430099,3.40758961833333
"G2A_k97_41316_4",34.3422804497524,-1.31833774389517,0.518766629337875,-2.54129249905265,0.0110443481068152,0.941184664600334,"Red_vs_Dark",2.524867171,1.202941239,0.974983162,1.084052128,0.677976626,1.287867113,0.402927062,1.132315221,0.85833446,0.411087313,0.989070467,0.169305973,1.366854597,2.040508428,2.061681686,1.14565150973333
"G2A_k97_41318_3",23.2472095329174,1.54724273016694,0.594750520490682,2.60149874083411,0.00928174058544026,1,"Green_vs_Dark",0.432287864,0.728209072,0.774654591,0.810647805,1.654108881,1.559239111,1.463488651,1.421684666,2.078395585,1.078370113,0.698531017,0.318859583,1.6410798,0.720554539,0.291212538,1.04475492106667
"G2A_k97_4169_1",300.090174160052,1.03825654712362,0.337004946520794,3.08083474098075,0.0020642118228299,0.913232650256703,"Red_vs_Dark",7.851759165,8.586592229,10.82057206,10.44099667,9.807391002,10.04135845,11.08401835,9.502076085,9.331572014,11.44392773,10.83435863,21.34407002,10.00802567,8.823116801,10.06367139,10.6655670844
"G2A_k97_41725_4",13.2284542739968,1.4067128211137,0.709653823286748,1.98225215584485,0.0474510259211054,1,"Blue_vs_Dark",0.882220131,0.924709932,0.28105382,1.470562911,1.421361015,2.121413757,0.132742735,1.160558911,1.555262002,0.54172439,0.977536117,0.130146768,0.945640221,1.307128415,1.267864112,1.0079950158
"G2A_k97_41849_6",17.8517567684952,-1.2527250989248,0.602445678148038,-2.07939926264517,0.0375806682294285,1,"Blue_vs_Dark",2.237725414,2.28457748,2.754327434,0.339094507,1.966494769,0.652230739,1.683490213,1.505313176,0.652045674,1.24915271,2.066243009,0.750257841,1.453690065,1.507042173,2.009937518,1.54077484813333
"G2A_k97_41917_2",23.9914537343863,-1.02437365501158,0.495825799174622,-2.06599506664802,0.0388289454116651,1,"Blue_vs_Dark",1.375461386,2.059581213,0.782479385,0.4913017,0.71229569,0.708745051,0.591308546,1.13088553,1.259633688,1.432799451,0.725746511,0.434808522,1.053099337,1.091749301,1.235447132,1.0056894962
"G2A_k97_42434_3",27.1072521661117,-1.30728654455864,0.545482746309698,-2.39656809202986,0.016549418251439,0.941184664600334,"Red_vs_Dark",2.377583253,1.375506024,0.946800055,1.891511545,1.21881707,1.645863506,0.813049251,0.621987041,1.472196873,0.248854642,1.097691598,0.239144687,1.930682118,1.761355539,1.358991845,1.26666900313333
"G2A_k97_42434_4",24.0295025744856,1.12251183509079,0.537554731651328,2.08818147994441,0.0367814672709553,1,"Yellow_vs_Dark",0.828336027,1.47289127,0.24739468,1.12185458,0.917501302,1.991842378,0.311587737,0.851308183,0.580789185,0.715270826,1.338502548,0.687361975,1.387316492,1.994349222,1.488032131,1.06228923573333
"G2A_k97_42582_2",42.5504395927468,2.6121620538041,0.868296600917569,3.00837530752016,0.0026264855924122,0.920714057073905,"Red_vs_Dark",0.686171213,1.387064899,0.273246769,0.171565673,0.276375753,0.989993087,0.361355222,0.338496349,0.10996802,0.474008841,0.950382336,8.199246411,0.551623462,0.355829402,0.801219682,1.06176980793333
"G2A_k97_4308_4",27.7323127508122,-1.46031474334027,0.716383504801078,-2.03845389174024,0.0415045614312348,0.951119244271971,"Red_vs_Dark",1.21150739,0.824582105,2.456088158,1.927655077,1.508272262,2.030431681,0.994302268,1.177191125,1.323818844,0.253609826,1.322060524,0,1.278923186,1.223871828,1.97851406,1.30072188893333
"G2A_k97_4308_8",23.4885326402955,-1.20137109982315,0.557002982176014,-2.15684859554938,0.0310174632951593,0.941184664600334,"Red_vs_Dark",1.882069613,1.67328464,1.124215279,0.882337747,0.852816609,1.885701117,0.26548547,0.870419183,1.413874548,0.451436991,0.868920993,0.347058049,1.891280442,2.265689253,1.267864112,1.19616360306667
"G2A_k97_43166_4",46.1171833487262,2.18758657673692,0.795795744464509,2.74892972468576,0.0059790203710267,0.941184664600334,"Red_vs_Dark",0.463757096,1.240032476,0.844238294,0.717815,0.747167553,0.796546162,0.598105196,0.435765415,0.371616069,0.711921324,0.428218248,7.036901134,1.479449899,0.58895901,0.476056257,1.12910327553333
"G2A_k97_43262_7",60.9770031972556,1.19581829644071,0.346284865575182,3.45327912166895,0.000553815636216209,1,"Blue_vs_Dark",0.939756226,1.020196284,0.486498052,1.448983999,2.384642094,1.318197316,1.166548925,1.313513007,1.619040039,0.721317802,1.214836552,1.005100858,1.217169161,1.287947726,0.844094314,1.19918949033333
"G2A_k97_43262_7",60.9770031972556,1.00433178387978,0.34875299642838,2.8797796554159,0.00397953189782564,1,"Green_vs_Dark",0.939756226,1.020196284,0.486498052,1.448983999,2.384642094,1.318197316,1.166548925,1.313513007,1.619040039,0.721317802,1.214836552,1.005100858,1.217169161,1.287947726,0.844094314,1.19918949033333
"G2A_k97_43305_25",36.449657979155,1.01761930237466,0.494402477661751,2.05828115422768,0.0395631521900023,1,"Blue_vs_Dark",0.910079714,2.920136629,1.035461441,3.684147083,2.932492199,2.501035166,1.173725234,1.389616591,3.021226665,1.896035364,1.080434656,1.438464283,2.206493849,1.926294506,1.634877407,1.98336805246667
"G2A_k97_43305_36",66.3140663951189,1.0764583763863,0.319474506871249,3.36946564822503,0.000753140781687147,1,"Green_vs_Dark",2.622870187,2.472819819,1.392637467,3.157579465,4.538773038,2.102344869,3.800320092,3.434406778,4.125654158,2.013206089,2.332174183,1.361422937,2.08253352,2.806654383,2.26862202,2.700801267
"G2A_k97_43305_37",64.9228669520111,1.01592975171601,0.271918157210149,3.73616003484041,0.000186851776115396,1,"Blue_vs_Dark",1.532935688,1.193597218,0.927876263,1.941977405,2.864899294,2.015092311,1.660696342,1.865330945,2.211059133,1.506070644,1.698555665,1.08547943,1.643133717,1.499025991,1.376891434,1.66817476533333
"G2A_k97_43357_5",12.4923298661944,-1.79834896054722,0.823646998888948,-2.18339769703901,0.0290065354044963,0.941184664600334,"Red_vs_Dark",1.440959547,2.337461218,1.912727385,1.801439566,2.128093297,1.539989246,0,2.17201824,0.769776143,0.737347086,0.443511757,0.177144213,1.072601176,1.423317607,1.509990939,1.29775849466667
"G2A_k97_43405_2",61.9205587510438,1.68355781076766,0.636095471151898,2.64670617402593,0.0081279941405053,0.941184664600334,"Red_vs_Dark",1.302785344,1.330062231,0.990425961,1.579344277,1.049470667,1.091704705,0.846462233,0.876380959,1.138846896,0.999963856,0.710833912,6.420871048,1.11080341,0.833518188,0.851032075,1.40883371746667
"G2A_k97_43578_7",33.4013916965127,-1.31264589584689,0.46520492594353,-2.82165089542974,0.00477771550205902,0.941184664600334,"Red_vs_Dark",2.917943083,2.265539334,1.377163717,2.251799458,1.131758708,1.212741531,1.138268951,1.421684666,1.298997241,0.663612377,1.297271889,0.239144687,2.027216223,2.081602001,2.038487767,1.55754877553333
"G2A_k97_43667_5",156.107399855544,1.71684695476724,0.476035752278569,3.60655044615759,0.00031029455723953,0.675140748680629,"Red_vs_Dark",1.432279068,1.403776524,0.974799619,1.367357743,1.405520546,1.231527544,1.195084441,1.091956596,1.231178108,1.798949216,1.202290907,5.954606664,1.093277826,1.350436887,1.052575439,1.58570780853333
"G2A_k97_4377_6",33.5004415966531,-1.04272520928759,0.427759374144493,-2.43764432135008,0.0147833117450558,0.941184664600334,"Red_vs_Dark",2.098133567,0.920840853,1.094816344,0.964787718,1.165634974,1.565763124,0.598730829,0.416392998,0.869621584,0.499791749,0.801661418,0.320193723,1.227881514,1.554334291,1.62461667,1.04821342373333
"G2A_k97_438_3",29.7966871069598,1.20567671790356,0.513760533830735,2.3467678782442,0.0189370481647095,1,"Yellow_vs_Dark",1.284512511,1.405559097,0.472170417,1.399975892,1.193943252,1.267191151,0.371679657,1.706021599,1.504362519,0.530889902,0.912367043,0.437293142,1.235636555,2.195975737,3.017516586,1.26233967066667
